Date,Time,Chan,Freq (kHz),Type,Code Space,ID,S/N,Data1,Units1,Slope1,Int1,Data2,Units2,Slope2,Int2,Signal (dB),Gain Mode,Gain (dB),Latitude,Longitude,Comment
2016-07-13,05:54:30.515,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,31,Auto,48,21.43228,-157.78915,
2016-07-13,05:54:20.158,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,26,Auto,48,21.43229,-157.78915,
2016-07-13,05:54:09.810,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,26,Auto,48,21.43229,-157.78917,
2016-07-13,05:53:05.423,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,88,Auto,12,,,
2016-07-13,05:52:55.169,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,88,Auto,12,21.43232,-157.78909,
2016-07-13,05:52:44.917,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,88,Auto,12,21.43232,-157.78909,
2016-07-13,05:52:35.191,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,88,Auto,12,21.43232,-157.78909,
2016-07-13,05:52:24.846,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,87,Auto,12,21.43233,-157.78909,
2016-07-13,05:52:14.497,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,53,Auto,48,21.43232,-157.78909,
2016-07-13,05:52:04.155,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,53,Auto,48,21.43232,-157.78909,
2016-07-13,05:51:53.819,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,46,Auto,48,21.43232,-157.78909,
2016-07-13,05:51:43.489,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,47,Auto,48,21.43233,-157.78909,
2016-07-13,05:51:33.149,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,46,Auto,48,21.43233,-157.78909,
2016-07-13,05:51:22.822,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,46,Auto,48,21.43233,-157.78909,
2016-07-13,05:50:51.839,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,34,Auto,48,21.43233,-157.78909,
2016-07-13,05:50:41.505,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,33,Auto,48,21.43235,-157.78909,
2016-07-13,05:48:57.116,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,88,Auto,12,21.43242,-157.78912,
2016-07-13,05:48:46.883,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,87,Auto,12,21.43240,-157.78912,
2016-07-13,05:48:36.647,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,87,Auto,12,21.43241,-157.78912,
2016-07-13,05:48:26.942,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,70,Auto,30,21.43240,-157.78912,
2016-07-13,05:48:16.626,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,70,Auto,30,21.43240,-157.78912,
2016-07-13,05:48:06.323,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,48,Auto,48,21.43240,-157.78912,
2016-07-13,05:47:56.016,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,49,Auto,48,21.43239,-157.78911,
2016-07-13,05:47:45.713,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43239,-157.78909,
2016-07-13,05:47:35.422,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43240,-157.78909,
2016-07-13,05:47:25.120,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,37,Auto,48,21.43240,-157.78909,
2016-07-13,05:47:14.817,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,37,Auto,48,21.43240,-157.78909,
2016-07-13,05:47:04.520,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,31,Auto,48,21.43239,-157.78909,
2016-07-13,05:46:54.224,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,31,Auto,48,21.43240,-157.78909,
2016-07-13,05:46:43.928,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,26,Auto,48,21.43240,-157.78909,
2016-07-13,05:46:33.635,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,26,Auto,48,21.43241,-157.78909,
2016-07-13,05:45:33.628,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,87,Auto,12,21.43238,-157.78909,
2016-07-13,05:45:23.425,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,87,Auto,12,21.43235,-157.78909,
2016-07-13,05:45:13.220,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,87,Auto,12,21.43237,-157.78909,
2016-07-13,05:44:42.969,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,55,Auto,42,21.43235,-157.78909,
2016-07-13,05:44:32.692,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,55,Auto,42,21.43231,-157.78909,
2016-07-13,05:44:22.410,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,48,Auto,48,21.43226,-157.78912,
2016-07-13,05:44:12.129,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,50,Auto,48,21.43224,-157.78912,
2016-07-13,05:44:01.846,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,47,Auto,48,21.43221,-157.78914,
2016-07-13,05:43:51.559,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,46,Auto,48,,,
2016-07-13,05:43:41.291,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,40,Auto,48,,,
2016-07-13,05:43:31.022,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,39,Auto,48,21.43223,-157.78912,
2016-07-13,05:43:20.752,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,32,Auto,48,21.43223,-157.78912,
2016-07-13,05:43:10.497,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,32,Auto,48,21.43224,-157.78912,
2016-07-13,05:41:32.676,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,87,Auto,12,21.43223,-157.78909,
2016-07-13,05:41:22.502,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,88,Auto,12,21.43223,-157.78909,
2016-07-13,05:41:12.319,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,87,Auto,12,21.43223,-157.78909,
2016-07-13,05:41:02.661,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,87,Auto,12,21.43223,-157.78908,
2016-07-13,05:40:52.408,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,87,Auto,12,21.43223,-157.78908,
2016-07-13,05:40:42.157,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,58,Auto,42,21.43223,-157.78908,
2016-07-13,05:40:31.911,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,58,Auto,42,21.43223,-157.78908,
2016-07-13,05:40:21.659,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,41,Auto,48,21.43223,-157.78908,
2016-07-13,05:40:11.405,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,41,Auto,48,21.43223,-157.78908,
2016-07-13,05:40:01.168,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,40,Auto,48,,,
2016-07-13,05:39:50.931,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,41,Auto,48,,,
